#Gene	 Score
LMCD1	 0
LMBRD1	 0
LMBR1L	 0
LMAN2	 0
LMAN1	 0
LIPK	 0
LIPI	 0
LIPG	 0
LIPA	 0
LINGO3	 0
LINGO2	 0
LIN9	 0
LIMS2	 0
LIMK2	 0
LIMK1	 0
LIME1	 0
LIMD1	 0
LIM2	 0
LILRB5	 0
LILRB4	 0
LILRA3	 0
LHX4	 0
LHX3	 0
LHX2	 0
LHX1	 0
LHPP	 0
LHFPL4	 0
LGSN	 0
LGI3	 0
LGI2	 0
LGALS4	 0
LGALS3BP	 0
LGALS12	 0
LFNG	 0
LEXM	 0
LEO1	 0
LEMD2	 0
LEMD1	 0
LEFTY2	 0
LEF1	 0
LECT1	 0
LDHA	 0
LDB2	 0
LCTL	 0
LCP2	 0
LCORL	 0
LCOR	 0
LCN9	 0
LCN15	 0
LCN1	 0
LCMT1	 0
LCLAT1	 0
LCE2B	 0
LCA5L	 0
LBR	 0
LBP	 0
LATS1	 0
LARS2	 0
LARP7	 0
LARP1B	 0
LANCL1	 0
LAMC2	 0
LACE1	 0
L3MBTL4	 0
L3MBTL2	 0
KTI12	 0
KRTCAP3	 0
KRTAP9-8	 0
KRTAP5-7	 0
KRTAP5-3	 0
KRTAP5-2	 0
KRTAP5-1	 0
KRTAP21-2	 0
KRTAP19-7	 0
KRTAP19-5	 0
KRTAP19-1	 0
KRTAP13-2	 0
KRTAP13-1	 0
KRTAP10-9	 0
KRTAP10-8	 0
KRTAP10-7	 0
KRTAP10-5	 0
KRTAP10-4	 0
KRTAP10-3	 0
KRTAP10-12	 0
KRTAP10-11	 0
KRT9	 0
KRT84	 0
KRT82	 0
KRT80	 0
KRT8	 0
KRT79	 0
KRT78	 0
KRT75	 0
KRT74	 0
KRT72	 0
KRT7	 0
KRT4	 0
KRT39	 0
KRT37	 0
KRT36	 0
KRT33B	 0
KRT33A	 0
KRT32	 0
KRT27	 0
KRT26	 0
KRT23	 0
KRT2	 0
KRT17	 0
KRT16	 0
KRT15	 0
KRT14	 0
KRT10	 0
KRR1	 0
KRIT1	 0
KRI1	 0
KREMEN2	 0
KRBA2	 0
KPNA7	 0
KPNA6	 0
KPNA4	 0
KPNA2	 0
KNOP1	 0
KMT5C	 0
KMT5B	 0
KMO	 0
KLK7	 0
KLK3	 0
KLK14	 0
KLK13	 0
KLK11	 0
KLK10	 0
KLK1	 0
KLHL9	 0
KLHL8	 0
KLHL40	 0
KLHL33	 0
KLHL32	 0
KLHL31	 0
KLHL30	 0
KLHL29	 0
KLHL28	 0
KLHL26	 0
KLHL25	 0
KLHL21	 0
KLHL20	 0
KLHL18	 0
KLHL17	 0
KLHL15	 0
KLHL10	 0
KLHDC8A	 0
KLHDC4	 0
KLHDC2	 0
KLHDC1	 0
KLF6	 0
KLF4	 0
KLF17	 0
KLF15	 0
KLF14	 0
KLF13	 0
KLF11	 0
KLF10	 0
KLC4	 0
KLC3	 0
KLC1	 0
KIRREL	 0
KIR2DL4	 0
KIR2DL3	 0
KIR2DL1	 0
KIFC3	 0
KIFC2	 0
KIF9	 0
KIF7	 0
KIF6	 0
KIF4B	 0
KIF3C	 0
KIF3B	 0
KIF3A	 0
KIF25	 0
KIF24	 0
KIF20A	 0
KIF1C	 0
KIF19	 0
KIF18B	 0
KIF18A	 0
KIF15	 0
KIF11	 0
KIAA2013	 0
KIAA2012	 0
KIAA1958	 0
KIAA1919	 0
KIAA1841	 0
KIAA1755	 0
KIAA1456	 0
KIAA1429	 0
KIAA1324L	 0
KIAA1324	 0
KIAA1107	 0
KIAA0408	 0
KIAA0355	 0
KIAA0226L	 0
KIAA0196	 0
KIAA0141	 0
KHNYN	 0
KHDC1	 0
KERA	 0
KEAP1	 0
KDM8	 0
KDM7A	 0
KDM4E	 0
KDM2A	 0
KDF1	 0
KDELC2	 0
KDELC1	 0
KCTD3	 0
KCTD20	 0
KCTD18	 0
KCTD17	 0
KCTD16	 0
KCTD10	 0
KCNS1	 0
KCNQ4	 0
KCNN4	 0
KCNN2	 0
KCNK9	 0
KCNK7	 0
KCNK6	 0
KCNK5	 0
KCNK18	 0
KCNK17	 0
KCNJ9	 0
KCNJ5	 0
KCNJ4	 0
KCNJ2	 0
KCNJ16	 0
KCNJ15	 0
KCNJ14	 0
KCNJ11	 0
KCNJ10	 0
KCNJ1	 0
KCNG4	 0
KCNG2	 0
KCNF1	 0
KCNE1	 0
KCND3	 0
KCND2	 0
KCND1	 0
KCNC4	 0
KCNC3	 0
KCNB1	 0
KCNAB3	 0
KCNAB2	 0
KCNAB1	 0
KCNA7	 0
KCNA6	 0
KCNA4	 0
KCNA2	 0
KCNA10	 0
KBTBD8	 0
KBTBD6	 0
KBTBD3	 0
KBTBD2	 0
KBTBD13	 0
KBTBD12	 0
KBTBD11	 0
KATNB1	 0
KATNA1	 0
KAT8	 0
KAT7	 0
KARS	 0
KANSL3	 0
KANSL1L	 0
KANK3	 0
JUP	 0
JTB	 0
JRK	 0
JMJD8	 0
JMJD7	 0
JMJD6	 0
JMJD4	 0
JKAMP	 0
JDP2	 0
JAK2	 0
JAK1	 0
JADE2	 0
JADE1	 0
IVNS1ABP	 0
IVD	 0
ITPKC	 0
ITPKB	 0
ITPK1	 0
ITLN1	 0
ITIH6	 0
ITIH3	 0
ITGBL1	 0
ITGB6	 0
ITGB3	 0
ITGA7	 0
ITGA6	 0
ITGA5	 0
ITCH	 0
ISYNA1	 0
ISM2	 0
ISLR	 0
ISL2	 0
ISL1	 0
IRX6	 0
IRS2	 0
IRF8	 0
IRF5	 0
IRF2BP2	 0
IRF2BP1	 0
IREB2	 0
IRAK3	 0
IRAK2	 0
IRAK1	 0
IQUB	 0
IQSEC2	 0
IQGAP2	 0
IQCE	 0
IQCD	 0
IPPK	 0
IPO9	 0
IPO8	 0
IPO7	 0
IPO5	 0
IPO4	 0
IPO11	 0
IPCEF1	 0
IP6K3	 0
INTU	 0
INTS8	 0
INTS7	 0
INTS6	 0
INTS4	 0
INTS3	 0
INTS2	 0
INSM2	 0
INSC	 0
INPP5J	 0
INPP5F	 0
INPP5E	 0
INPP5B	 0
INPP5A	 0
INPP4B	 0
INO80D	 0
INO80	 0
INHBE	 0
INHBA	 0
INHA	 0
ING1	 0
INA	 0
IMPDH1	 0
IMPAD1	 0
IMMT	 0
ILDR2	 0
IL4R	 0
IL4I1	 0
IL34	 0
IL32	 0
IL31RA	 0
IL3	 0
IL2RA	 0
IL27RA	 0
IL23R	 0
IL22RA2	 0
IL22RA1	 0
IL21R	 0
IL20RA	 0
IL1RL2	 0
IL1RL1	 0
IL1RAPL1	 0
IL1RAP	 0
IL1R2	 0
IL1R1	 0
IL18RAP	 0
IL17RD	 0
IL17RC	 0
IL17RB	 0
IL15RA	 0
IL12RB1	 0
IL10RA	 0
IKBKB	 0
IKBKAP	 0
IKBIP	 0
IK	 0
IHH	 0
IGSF5	 0
IGLL5	 0
IGLL1	 0
IGFL2	 0
IGFALS	 0
IGF2BP2	 0
IGDCC4	 0
IGDCC3	 0
IFT88	 0
IFT80	 0
IFT74	 0
IFT57	 0
IFT43	 0
IFRD2	 0
IFNAR1	 0
IFIH1	 0
IFI44	 0
IFI16	 0
IER5L	 0
IDUA	 0
IDO1	 0
IDH3G	 0
IDH2	 0
IDE	 0
ICOSLG	 0
ICK	 0
ICE2	 0
ICAM5	 0
ICAM1	 0
IARS2	 0
IARS	 0
IAH1	 0
HYAL4	 0
HYAL2	 0
HVCN1	 0
HUS1B	 0
HUS1	 0
HTRA1	 0
HTR7	 0
HTR6	 0
HTR5A	 0
HTR4	 0
HTR3C	 0
HTR3A	 0
HTR1F	 0
HTR1E	 0
HTR1D	 0
HTR1B	 0
HTATSF1	 0
HTATIP2	 0
HSPH1	 0
HSPD1	 0
HSPBP1	 0
HSPBAP1	 0
HSPA9	 0
HSPA5	 0
HSPA4L	 0
HSPA4	 0
HSPA1L	 0
HSPA13	 0
HSP90B1	 0
HSP90AA1	 0
HSH2D	 0
HSF5	 0
HSDL1	 0
HSD3B2	 0
HSD3B1	 0
HSD17B2	 0
HSD11B1	 0
HS6ST3	 0
HS3ST5	 0
HS3ST4	 0
HS3ST3B1	 0
HS3ST3A1	 0
HS1BP3	 0
HRH3	 0
HRH2	 0
HRH1	 0
HR	 0
HPX	 0
HPSE	 0
HPS6	 0
HPS5	 0
HPS4	 0
HPS3	 0
HPR	 0
HPGDS	 0
HPDL	 0
HPCAL4	 0
HP	 0
HOXD12	 0
HOXD10	 0
HOXC11	 0
HOXB1	 0
HOXA7	 0
HOXA11	 0
HOXA10	 0
HOXA1	 0
HOMER2	 0
HOMER1	 0
HNRNPUL2	 0
HNRNPM	 0
HNRNPL	 0
HNRNPK	 0
HNRNPF	 0
HNRNPC	 0
HNF4G	 0
HNF1A	 0
HN1L	 0
HMOX2	 0
HMOX1	 0
HMMR	 0
HMGCS2	 0
HMGCL	 0
HMG20B	 0
HMBS	 0
HM13	 0
HLTF	 0
HLCS	 0
HLA-G	 0
HLA-DPB1	 0
HLA-DOA	 0
HLA-DMB	 0
HLA-DMA	 0
HLA-A	 0
HKR1	 0
HKDC1	 0
HK1	 0
HJURP	 0
HIST3H3	 0
HIST3H2BB	 0
HIST2H2BF	 0
HIST1H4J	 0
HIST1H4B	 0
HIST1H3I	 0
HIST1H3C	 0
HIST1H3B	 0
HIST1H3A	 0
HIST1H2BJ	 0
HIST1H2BG	 0
HIST1H2BF	 0
HIST1H2BD	 0
HIST1H2AM	 0
HIST1H2AJ	 0
HIST1H2AG	 0
HIST1H2AD	 0
HIST1H2AC	 0
HIST1H1T	 0
HIST1H1E	 0
HIST1H1C	 0
HIST1H1B	 0
HIST1H1A	 0
HIRA	 0
HIPK4	 0
HIPK2	 0
HIP1R	 0
HINFP	 0
HIF3A	 0
HIF1A	 0
HIC2	 0
HIC1	 0
HIBADH	 0
HHATL	 0
HHAT	 0
HGSNAT	 0
HGF	 0
HGD	 0
HEY2	 0
HEY1	 0
HEXDC	 0
HERC6	 0
HERC5	 0
HERC4	 0
HEPH	 0
HELLS	 0
HELB	 0
HECW2	 0
HECA	 0
HEBP1	 0
HEATR6	 0
HEATR3	 0
HDHD2	 0
HDGFRP2	 0
HDGF	 0
HDC	 0
HDAC6	 0
HDAC5	 0
HDAC2	 0
HDAC10	 0
HDAC1	 0
HCRTR2	 0
HCRTR1	 0
HCN2	 0
HCFC2	 0
HBP1	 0
HBE1	 0
HAUS8	 0
HAUS7	 0
HAUS6	 0
HAUS5	 0
HAS3	 0
HAS1	 0
HARS	 0
HAPLN4	 0
HAPLN3	 0
HAPLN1	 0
HAP1	 0
HAO2	 0
HAGHL	 0
HADHA	 0
HACE1	 0
HABP2	 0
HAAO	 0
H1FOO	 0
GZMM	 0
GYS1	 0
GYLTL1B	 0
GUSB	 0
GUK1	 0
GUCY2C	 0
GUCY1B3	 0
GUCY1A2	 0
GTPBP2	 0
GTF3C4	 0
GTF3C3	 0
GTF2IRD2B	 0
GTF2H4	 0
GTF2H3	 0
GTF2F1	 0
GTF2E1	 0
GTF2A1L	 0
GSX1	 0
GSTCD	 0
GSTA2	 0
GSPT1	 0
GSG2	 0
GSG1	 0
GSDMD	 0
GSDMC	 0
GSDMA	 0
GSAP	 0
GRSF1	 0
GRK6	 0
GRK5	 0
GRK1	 0
GRIPAP1	 0
GRIP1	 0
GRIN3B	 0
GRIK5	 0
GRHL3	 0
GRHL2	 0
GRB7	 0
GRB14	 0
GRAMD4	 0
GRAMD1A	 0
GPT2	 0
GPT	 0
GPS1	 0
GPRIN3	 0
GPRIN2	 0
GPRC6A	 0
GPRC5D	 0
GPRC5A	 0
GPRASP2	 0
GPRASP1	 0
GPR75	 0
GPR6	 0
GPR45	 0
GPR4	 0
GPR37L1	 0
GPR37	 0
GPR35	 0
GPR32	 0
GPR31	 0
GPR21	 0
GPR20	 0
GPR176	 0
GPR17	 0
GPR162	 0
GPR156	 0
GPR155	 0
GPR153	 0
GPR152	 0
GPR15	 0
GPR146	 0
GPR139	 0
GPR137B	 0
GPR132	 0
GPR12	 0
GPR107	 0
GPN1	 0
GPKOW	 0
GPD2	 0
GPD1	 0
GPC5	 0
GPC1	 0
GPBP1L1	 0
GPBP1	 0
GPATCH8	 0
GPAT4	 0
GPAT3	 0
GPAT2	 0
GPAM	 0
GPA33	 0
GP5	 0
GP2	 0
GORAB	 0
GOLGA6D	 0
GOLGA6C	 0
GOLGA1	 0
GNS	 0
GNPTG	 0
GNPTAB	 0
GNL3	 0
GNB4	 0
GNB2	 0
GNB1	 0
GNAL	 0
GNAI2	 0
GNA15	 0
GNA14	 0
GNA13	 0
GNA12	 0
GNA11	 0
GMPS	 0
GMPR	 0
GMPPB	 0
GMIP	 0
GMEB2	 0
GMEB1	 0
GLYR1	 0
GLYATL3	 0
GLYATL1	 0
GLYAT	 0
GLT8D1	 0
GLS2	 0
GLRA3	 0
GLRA1	 0
GLP1R	 0
GLOD4	 0
GLIS2	 0
GLIS1	 0
GLIPR1L2	 0
GLIPR1L1	 0
GLE1	 0
GLCCI1	 0
GLB1L3	 0
GLB1L2	 0
GLB1	 0
GK5	 0
GJD4	 0
GJB5	 0
GJB4	 0
GJA8	 0
GJA5	 0
GJA4	 0
GJA3	 0
GIT2	 0
GIT1	 0
GIPC2	 0
GIN1	 0
GIMAP1	 0
GIGYF1	 0
GHSR	 0
GHRHR	 0
GHR	 0
GHITM	 0
GGTLC2	 0
GGTLC1	 0
GGT7	 0
GGNBP2	 0
GGA1	 0
GFOD1	 0
GFI1	 0
GET4	 0
GEN1	 0
GDPGP1	 0
GDPD5	 0
GDPD1	 0
GDNF	 0
GDF9	 0
GDF5	 0
GDF2	 0
GDF15	 0
GCNT3	 0
GCNT1	 0
GCGR	 0
GCFC2	 0
GCC1	 0
GCAT	 0
GBP5	 0
GBA	 0
GATAD2A	 0
GATA6	 0
GATA4	 0
GATA2	 0
GAS8	 0
GAS2L3	 0
GAS2L2	 0
GAS2L1	 0
GAREM2	 0
GAREM1	 0
GAPDH	 0
GANC	 0
GANAB	 0
GALT	 0
GALR2	 0
GALR1	 0
GALP	 0
GALNTL5	 0
GALNT5	 0
GALNT4	 0
GALNT2	 0
GALNT16	 0
GALNT15	 0
GALNT12	 0
GALNT11	 0
GALNT10	 0
GALNT1	 0
GALK2	 0
GALK1	 0
GALC	 0
GAL3ST2	 0
GAL3ST1	 0
GADL1	 0
GAD1	 0
GABRR1	 0
GABRG1	 0
GABRE	 0
GABRB3	 0
GABRB1	 0
GABRA6	 0
GABRA1	 0
GABPB2	 0
GAA	 0
G6PC3	 0
G3BP1	 0
FZD6	 0
FZD4	 0
FZD3	 0
FZD10	 0
FYN	 0
FYCO1	 0
FYB	 0
FXR1	 0
FUZ	 0
FUT7	 0
FUT6	 0
FUT5	 0
FUT3	 0
FUT2	 0
FUT1	 0
FUBP1	 0
FTSJ1	 0
FTO	 0
FTCD	 0
FSTL4	 0
FSIP1	 0
FSHR	 0
FSD2	 0
FSD1	 0
FSCN3	 0
FSCN2	 0
FSCN1	 0
FSCB	 0
FRZB	 0
FRS3	 0
FRMD8	 0
FRMD4B	 0
FRK	 0
FREM3	 0
FPR1	 0
FPGT	 0
FPGS	 0
FOXS1	 0
FOXRED2	 0
FOXRED1	 0
FOXQ1	 0
FOXP4	 0
FOXP3	 0
FOXP2	 0
FOXP1	 0
FOXN4	 0
FOXN2	 0
FOXN1	 0
FOXM1	 0
FOXL1	 0
FOXJ3	 0
FOXE1	 0
FOXD3	 0
FOXD2	 0
FOXC2	 0
FOXC1	 0
FOXB2	 0
FOXA3	 0
FOSL2	 0
FNTB	 0
FNIP1	 0
FNDC9	 0
FNDC3B	 0
FNDC3A	 0
FNBP1L	 0
FNBP1	 0
FMOD	 0
FMO5	 0
FMO3	 0
FMNL1	 0
FLT3	 0
FLRT3	 0
FLRT1	 0
FLOT2	 0
FLII	 0
FLCN	 0
FKRP	 0
FKBP8	 0
FKBP4	 0
FKBP14	 0
FKBP10	 0
FIZ1	 0
FIGNL2	 0
FIG4	 0
FICD	 0
FIBP	 0
FHL5	 0
FHDC1	 0
FH	 0
FGR	 0
FGL2	 0
FGGY	 0
FGFRL1	 0
FGFR4	 0
FGFR1OP	 0
FGFR1	 0
FGF8	 0
FGF21	 0
FGF14	 0
FGF11	 0
FGD4	 0
FGB	 0
FFAR2	 0
FEZF1	 0
FEZ2	 0
FEZ1	 0
FETUB	 0
FES	 0
FERMT2	 0
FER	 0
FEM1C	 0
FEM1B	 0
FEM1A	 0
FECH	 0
FDXACB1	 0
FDX1L	 0
FDFT1	 0
FCRL6	 0
FCRL4	 0
FCRL3	 0
FCRL2	 0
FCRL1	 0
FCN1	 0
FCHSD2	 0
FCHSD1	 0
FCHO2	 0
FCGRT	 0
FCGR3A	 0
FCGR2B	 0
FCGR1A	 0
FCER2	 0
FCAMR	 0
FBXW9	 0
FBXW8	 0
FBXW5	 0
FBXW4	 0
FBXO6	 0
FBXO46	 0
FBXO42	 0
FBXO40	 0
FBXO38	 0
FBXO34	 0
FBXO32	 0
FBXO24	 0
FBXO22	 0
FBXO21	 0
FBXO17	 0
FBXO11	 0
FBXO10	 0
FBXL6	 0
FBXL5	 0
FBXL4	 0
FBXL3	 0
FBXL19	 0
FBXL17	 0
FBXL13	 0
FBP2	 0
FBP1	 0
FBLIM1	 0
FAXC	 0
FASTKD5	 0
FASTKD3	 0
FASTKD2	 0
FASLG	 0
FARSB	 0
FARSA	 0
FARS2	 0
FAR2	 0
FAR1	 0
FANCI	 0
FANCF	 0
FANCE	 0
FANCC	 0
FANCB	 0
FAM98A	 0
FAM91A1	 0
FAM86C1	 0
FAM83H	 0
FAM83E	 0
FAM83B	 0
FAM81B	 0
FAM81A	 0
FAM78B	 0
FAM78A	 0
FAM76B	 0
FAM73B	 0
FAM71F2	 0
FAM71E1	 0
FAM71C	 0
FAM69A	 0
FAM65B	 0
FAM65A	 0
FAM64A	 0
FAM53B	 0
FAM53A	 0
FAM50B	 0
FAM49B	 0
FAM47E	 0
FAM46C	 0
FAM46B	 0
FAM46A	 0
FAM43B	 0
FAM43A	 0
FAM3B	 0
FAM234B	 0
FAM234A	 0
FAM227A	 0
FAM222B	 0
FAM222A	 0
FAM221B	 0
FAM21A	 0
FAM217A	 0
FAM20C	 0
FAM20A	 0
FAM208A	 0
FAM19A4	 0
FAM198B	 0
FAM198A	 0
FAM196B	 0
FAM196A	 0
FAM193B	 0
FAM188B	 0
FAM187B	 0
FAM186B	 0
FAM181A	 0
FAM179B	 0
FAM178B	 0
FAM170B	 0
FAM169A	 0
FAM167A	 0
FAM161A	 0
FAM160B2	 0
FAM157B	 0
FAM157A	 0
FAM155B	 0
FAM155A	 0
FAM153B	 0
FAM149B1	 0
FAM13B	 0
FAM135A	 0
FAM134A	 0
FAM132A	 0
FAM131B	 0
FAM129B	 0
FAM129A	 0
FAM120B	 0
FAM118B	 0
FAM118A	 0
FAM117B	 0
FAM114A1	 0
FAM111B	 0
FAM111A	 0
FAM110C	 0
FAIM	 0
FAHD1	 0
FAH	 0
FAF2	 0
FADS2	 0
FAAP20	 0
FA2H	 0
F7	 0
F2RL3	 0
F2	 0
F13B	 0
F13A1	 0
F10	 0
EZR	 0
EXTL1	 0
EXT1	 0
EXOSC7	 0
EXOSC4	 0
EXOC7	 0
EXOC6B	 0
EXOC5	 0
EXOC3L1	 0
EXOC2	 0
EXD3	 0
EXD1	 0
EVX2	 0
EVL	 0
EVI5L	 0
EVI5	 0
EVI2A	 0
EVA1C	 0
ETV7	 0
ETV6	 0
ETV4	 0
ETV3	 0
ETS2	 0
ETS1	 0
ETNPPL	 0
ETNK2	 0
ETNK1	 0
ETFDH	 0
ETF1	 0
ETAA1	 0
ESYT2	 0
ESYT1	 0
ESRRG	 0
ESRP2	 0
ESRP1	 0
ESPN	 0
ESCO1	 0
ESAM	 0
ERV3-1	 0
ERRFI1	 0
ERO1A	 0
ERMP1	 0
ERMARD	 0
ERLIN2	 0
ERICH6B	 0
ERICH1	 0
ERI3	 0
ERI2	 0
ERG	 0
ERF	 0
ERCC8	 0
ERCC6L2	 0
ERCC5	 0
ERCC2	 0
ERCC1	 0
ERC1	 0
ERBB3	 0
ERBB2IP	 0
ERBB2	 0
ERAP2	 0
EPS8L3	 0
EPS8L2	 0
EPS8L1	 0
EPS15L1	 0
EPRS	 0
EPOR	 0
EPN3	 0
EPM2AIP1	 0
EPHX1	 0
EPHB4	 0
EPHA4	 0
EPHA10	 0
EPCAM	 0
EPC1	 0
EPB42	 0
EPB41L5	 0
EPB41L4B	 0
EPB41L2	 0
EOMES	 0
EOGT	 0
ENTPD8	 0
ENTPD3	 0
ENTPD2	 0
ENTPD1	 0
ENTHD1	 0
ENPP7	 0
ENPP6	 0
ENPP2	 0
ENPP1	 0
ENOX2	 0
ENOSF1	 0
ENO1	 0
ENGASE	 0
ENDOU	 0
EN2	 0
EN1	 0
EMSY	 0
EMILIN2	 0
EMID1	 0
EME2	 0
EME1	 0
EMC3	 0
EMC1	 0
EMB	 0
ELSPBP1	 0
ELP3	 0
ELP2	 0
ELOVL7	 0
ELOVL2	 0
ELN	 0
ELMO3	 0
ELMO2	 0
ELL3	 0
ELL2	 0
ELK3	 0
ELFN1	 0
ELF4	 0
ELF3	 0
ELAVL3	 0
ELAVL2	 0
ELANE	 0
EIF6	 0
EIF5B	 0
EIF4ENIF1	 0
EIF4B	 0
EIF4A3	 0
EIF3L	 0
EIF3G	 0
EIF3B	 0
EIF3A	 0
EIF2D	 0
EIF2B5	 0
EHHADH	 0
EHD4	 0
EHD1	 0
EGR2	 0
EGR1	 0
EGLN2	 0
EGLN1	 0
EGFL6	 0
EGF	 0
EFTUD2	 0
EFTUD1	 0
EFR3A	 0
EFHC2	 0
EFHB	 0
EFEMP2	 0
EFCC1	 0
EFCAB5	 0
EFCAB14	 0
EFCAB13	 0
EEPD1	 0
EEFSEC	 0
EEF2KMT	 0
EEF2K	 0
EEF1D	 0
EEF1A2	 0
EDN3	 0
EDIL3	 0
EDEM2	 0
EDEM1	 0
EDARADD	 0
EDAR	 0
EDA2R	 0
ECM1	 0
ECHDC3	 0
ECH1	 0
ECE2	 0
EBI3	 0
EARS2	 0
E2F1	 0
DZIP3	 0
DZIP1	 0
DYX1C1	 0
DYTN	 0
DYRK4	 0
DVL1	 0
DUSP9	 0
DUSP8	 0
DUSP7	 0
DUSP5	 0
DUSP3	 0
DUSP26	 0
DUSP22	 0
DUSP16	 0
DUSP13	 0
DUSP12	 0
DUS2	 0
DUS1L	 0
DTYMK	 0
DTX4	 0
DTX3L	 0
DTNBP1	 0
DTNB	 0
DTNA	 0
DTL	 0
DSC3	 0
DSC2	 0
DRP2	 0
DRG2	 0
DRD3	 0
DRD1	 0
DRC3	 0
DRC1	 0
DQX1	 0
DPYSL4	 0
DPY19L1	 0
DPPA4	 0
DPP9	 0
DPP8	 0
DPP7	 0
DPH7	 0
DPF3	 0
DPEP3	 0
DONSON	 0
DOLK	 0
DOK7	 0
DOK6	 0
DOK5	 0
DOK3	 0
DOK2	 0
DOHH	 0
DOC2B	 0
DOC2A	 0
DNTTIP2	 0
DNPH1	 0
DNMT3L	 0
DNM3	 0
DNM2	 0
DNASE1	 0
DNALI1	 0
DNAJC7	 0
DNAJC6	 0
DNAJC4	 0
DNAJC3	 0
DNAJC22	 0
DNAJC21	 0
DNAJC2	 0
DNAJC14	 0
DNAJC11	 0
DNAJC10	 0
DNAJB12	 0
DNAJB1	 0
DNAJA3	 0
DNAJA2	 0
DNAI2	 0
DNAI1	 0
DNAAF3	 0
DNAAF2	 0
DNAAF1	 0
DNA2	 0
DMWD	 0
DMTN	 0
DMTF1	 0
DMRTA2	 0
DMRTA1	 0
DMRT2	 0
DMP1	 0
DMC1	 0
DMAP1	 0
DLX5	 0
DLK1	 0
DLG5	 0
DLG1	 0
DISC1	 0
DIS3	 0
DIEXF	 0
DIAPH2	 0
DIAPH1	 0
DHX8	 0
DHX57	 0
DHX38	 0
DHX37	 0
DHX36	 0
DHX35	 0
DHX33	 0
DHX32	 0
DHX15	 0
DHRSX	 0
DHRS4L2	 0
DHRS2	 0
DHRS1	 0
DHPS	 0
DHODH	 0
DHH	 0
DHDH	 0
DHCR24	 0
DGKG	 0
DGKA	 0
DGCR8	 0
DGCR6	 0
DGCR2	 0
DGAT2L6	 0
DGAT2	 0
DGAT1	 0
DFNA5	 0
DFFA	 0
DET1	 0
DES	 0
DERL3	 0
DEPDC7	 0
DEPDC4	 0
DEPDC1B	 0
DENND6B	 0
DENND6A	 0
DENND4B	 0
DENND1C	 0
DENND1A	 0
DEF6	 0
DEAF1	 0
DDX60L	 0
DDX59	 0
DDX58	 0
DDX56	 0
DDX53	 0
DDX51	 0
DDX50	 0
DDX5	 0
DDX47	 0
DDX46	 0
DDX42	 0
DDX41	 0
DDX4	 0
DDX27	 0
DDX26B	 0
DDX23	 0
DDX20	 0
DDX19B	 0
DDX17	 0
DDX1	 0
DDOST	 0
DDO	 0
DDN	 0
DDIT4	 0
DDI1	 0
DDHD2	 0
DDC	 0
DDB1	 0
DCTD	 0
DCT	 0
DCSTAMP	 0
DCP2	 0
DCP1B	 0
DCLRE1A	 0
DCLK2	 0
DCDC2	 0
DCBLD2	 0
DCAF5	 0
DCAF15	 0
DCAF13	 0
DCAF10	 0
DBX1	 0
DBNL	 0
DBNDD2	 0
DBNDD1	 0
DBF4B	 0
DBF4	 0
DAZAP1	 0
DAPK2	 0
DACT3	 0
DACT2	 0
DACH2	 0
DACH1	 0
CYTH4	 0
CYTH3	 0
CYSLTR1	 0
CYR61	 0
CYP7A1	 0
CYP4X1	 0
CYP4V2	 0
CYP4F3	 0
CYP4F22	 0
CYP4F2	 0
CYP4F12	 0
CYP4F11	 0
CYP4B1	 0
CYP4A11	 0
CYP46A1	 0
CYP3A7	 0
CYP39A1	 0
CYP2W1	 0
CYP2S1	 0
CYP2F1	 0
CYP2E1	 0
CYP2D6	 0
CYP2C9	 0
CYP2C8	 0
CYP2C19	 0
CYP27B1	 0
CYP27A1	 0
CYP26C1	 0
CYP26B1	 0
CYP24A1	 0
CYP1A2	 0
CYP1A1	 0
CYP17A1	 0
CYP11A1	 0
CYHR1	 0
CYB5RL	 0
CYB5R2	 0
CYB561D1	 0
CYB561A3	 0
CXorf36	 0
CXXC4	 0
CXXC1	 0
CXCR6	 0
CXCR5	 0
CXCR2	 0
CXCL16	 0
CX3CR1	 0
CX3CL1	 0
CWH43	 0
CWF19L2	 0
CWC27	 0
CUL5	 0
CUL3	 0
CUL1	 0
CTU2	 0
CTU1	 0
CTTNBP2NL	 0
CTSV	 0
CTSE	 0
CTSC	 0
CTSB	 0
CTSA	 0
CTPS1	 0
CTNS	 0
CTNNBL1	 0
CTNNB1	 0
CTNNAL1	 0
CTNNA1	 0
CTCFL	 0
CTBP1	 0
CTAGE1	 0
CSTF3	 0
CSTF2T	 0
CSTF2	 0
CST3	 0
CSRNP3	 0
CSRNP2	 0
CSNK1G2	 0
CSNK1E	 0
CSK	 0
CSHL1	 0
CSH1	 0
CSGALNACT1	 0
CSF2RB	 0
CSF2RA	 0
CSF1R	 0
CSF1	 0
CSDE1	 0
CSAD	 0
CRYGN	 0
CRYGA	 0
CRYBG3	 0
CRY2	 0
CRY1	 0
CRX	 0
CRTC3	 0
CRTC2	 0
CRTC1	 0
CRTAM	 0
CRP	 0
CRNN	 0
CRISPLD2	 0
CRISPLD1	 0
CRHR2	 0
CRHBP	 0
CRELD2	 0
CREB5	 0
CREB3L4	 0
CREB3L3	 0
CREB3L2	 0
CREB3	 0
CRAT	 0
CRACR2A	 0
CR1L	 0
CPVL	 0
CPTP	 0
CPT2	 0
CPT1C	 0
CPT1B	 0
CPSF6	 0
CPSF4	 0
